"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","dataset"
"11","GO:0005743","mitochondrial inner membrane",306,-0.424262599801715,1.88431402864951,2.65465406884709e-10,1.21443954869352e-08,1.08751878647402e-08,2241,"tags=32%, list=18%, signal=27%","SLC25A43/COX7A2/TYMS/PET100/MRPL46/ROMO1/LYN/TMEM126B/UQCRH/TMEM223/SLC25A48/MICOS13/MRPL33/NDUFAF4/MRPL14/NDUFA11/NDUFB9/ATP5PO/COX6C/LGALS3/COA8/SHMT2/GRPEL2/ABCB10/HIGD1A/UQCC2/PRODH2/DMAC1/ATP5MK/NDUFB6/UQCRQ/MRPS2/NDUFS5/ATP5MJ/IMMP2L/TIMM8A/NDUFA1/NDUFA6/NOA1/MRPS15/SLC25A21/MRPL22/ATP5ME/MRPL11/COX5B/SLC25A5/NDUFB2/SLC25A26/ATP5PF/MRPS23/MRPL54/RPS3/COX7B/MTFP1/CYP2E1/ATP5F1E/UQCRB/CRAT/COX6A1/NDUFA9/NDUFS4/SLC30A2/CHCHD1/SMDT1/MRPL40/MRPL57/NDUFC2/UQCR11/LDHB/TMEM126A/MRPL36/SLC25A15/SLC25A37/NDUFA4/TMEM70/MRPS18C/SLC8B1/MRPL47/COX7C/MRPL16/CKMT1A/UQCR10/ATP5MG/UQCC3/MRPL58/NDUFA2/IFI6/DNAJC15/PPIF/ATP5MF/KGD4/SDHA/DNAJC19/TIMM8B/CHDH/SMIM20/SQOR","Humanislets.com bulk RNAseq"
"12","GO:0022626","cytosolic ribosome",109,0.654374796172396,2.37833144787826,1e-10,1.72333333333333e-08,1.67719298245614e-08,2957,"tags=70%, list=24%, signal=54%","RPS27/RPL34/RPL41/DDX3X/RPLP2/RPS28/RPL36A/RPS29/RPS27L/RPS15A/RPS4X/RPL35/RPL39/RPL38/RPS20/RPS15/RPS21/RPL35A/FAU/RPL7/RPS25/RPL13A/RPL36/RPL28/RPL31/RPL12/RPS19/RPL21/RPS8/RPS10/RPL37A/RPS13/METAP1/RPL37/RPL32/RPL27/RPL18A/RPS16/RPL26/RPS14/RPL22/RPS27A/RPS6/RPS12/RPL27A/RPS23/UBA52/ASCC2/RNF25/RPL15/RPLP1/RPL30/RPL17/RPL4/RPS2/EEF1A1/RPS5/RPS24/RPL8/RPL36AL/RPL10/RPL23A/RPL9/RPS3A/RPL11/RPL24/RNF10/RPL10A/RPS11/RACK1/RPS3/RPL19/HBS1L/RPL6/RPL23/RPL5","HPAP beta-cell scRNAseq"
"13","GO:0044391","ribosomal subunit",177,0.581395957113333,2.24551989045823,1e-10,1.72333333333333e-08,1.67719298245614e-08,3129,"tags=55%, list=25%, signal=42%","RPS27/RPL34/RPL41/MRPL55/DDX3X/RPLP2/RPS28/RPL36A/RPS29/RPS27L/RPS15A/RPS4X/RPL35/RPL39/RPL38/RPS20/RPS15/MRPL52/RPS21/RPL35A/MRPL24/FAU/MRPS21/MRPS16/RPL7/RPS25/MRPL33/RPL13A/RPL36/RPL28/RPL31/RPL12/RPS19/RPL21/RPS8/RPS10/RPL37A/RPS13/MRPL12/RPL37/RPL32/RPL27/MRPL21/RPL18A/MRPL20/MRPS5/RPS16/RPL26/RPS14/RPL22/RPS27A/RPS6/RPS12/RPL27A/RPS23/MRPS14/UBA52/RPL15/RPLP1/RPL30/RPL17/RPL4/MRPL1/RPS2/RPS5/RPS24/RPL8/MRPL10/RPL36AL/RPL10/RPL23A/MRPL51/RPL9/MRPS10/RPS3A/MRPS18C/MRPS15/RPL11/RPL24/MRPS27/RPL10A/AURKAIP1/DAP3/RPS11/RACK1/RPS3/MRPL11/RPL19/RPL6/MRPS18A/RPL23/RPL5/MRPL53/MRPL22/EIF2A/RPS18/MRPL45","HPAP beta-cell scRNAseq"
"14","GO:0005840","ribosome",222,0.528709646154355,2.09108285634497,1e-10,1.72333333333333e-08,1.67719298245614e-08,3129,"tags=49%, list=25%, signal=37%","RPS27/RPL34/RPL41/MRPL55/DDX3X/RPLP2/RPS28/RPL36A/RPS29/RPS27L/RPS15A/RPS4X/RPL35/RPL39/RPL38/RPS20/RPS15/MRPL52/RPL22L1/RPS21/RPL35A/MRPL24/FAU/MRPS21/MRPS16/RPL7/RPS25/MRPL33/RPL13A/RPL36/RPL28/RPL31/RPL12/RPS19/RPL21/ELAVL4/RPS8/RPS10/RPL37A/RPS13/MRPL12/METAP1/RPL37/RPL32/RPL27/MRPL21/RPL18A/MRPL20/MRPS5/RPS16/RPL26/RPS14/RPL22/RPS27A/RPS6/RPS12/RPL27A/RPS23/MRPS14/UBA52/SERP1/ASCC2/SRP68/RNF25/RPL15/RPLP1/RPL30/NR0B1/RPL17/RPL4/MRPL1/RPS2/EEF1A1/RPS5/RPS24/RPL8/MRPL10/RPL36AL/RPL10/RPL23A/MRPL51/RPL9/MRPS10/RPS3A/MRPS18C/MRPS15/RPL11/RPL24/MRPS27/RNF10/RPL10A/AURKAIP1/DAP3/RPS11/RACK1/RPS3/MRPL11/RPL19/HBS1L/RPL6/MRPS18A/RPL23/RPL5/MRPL53/MRPL22/EIF2A/RPS18/MRPL45","HPAP beta-cell scRNAseq"
"15","GO:0022625","cytosolic large ribosomal subunit",52,0.722382929756189,2.3831004521323,5.32628960405971e-10,6.88422931324717e-08,6.69991165984352e-08,2957,"tags=79%, list=24%, signal=60%","RPL34/RPL41/RPLP2/RPL36A/RPL35/RPL39/RPL38/RPL35A/RPL7/RPL13A/RPL36/RPL28/RPL31/RPL12/RPL21/RPL37A/RPL37/RPL32/RPL27/RPL18A/RPL26/RPL22/RPL27A/UBA52/RPL15/RPLP1/RPL30/RPL17/RPL4/RPL8/RPL36AL/RPL10/RPL23A/RPL9/RPL11/RPL24/RPL10A/RPL19/RPL6/RPL23/RPL5","HPAP beta-cell scRNAseq"
"16","GO:0003735","structural constituent of ribosome",154,0.613484579517726,2.35033046835987,1e-10,6.97e-08,6.67368421052632e-08,2285,"tags=50%, list=18%, signal=41%","RPS27/RPL34/RPL41/MRPL55/RPLP2/RPS28/RPL36A/RPS29/RPS27L/RPS15A/RPS4X/RPL35/RPL39/RPL38/RPS20/RPS15/MRPL52/RPL22L1/RPS21/RPL35A/MRPL24/FAU/MRPS21/MRPS16/RPL7/RPS25/MRPL33/RPL13A/RPL36/RPL28/RPL31/RPL12/RPS19/RPL21/RPS8/RPS10/RPL37A/RPS13/MRPL12/RPL37/RPL32/RPL27/MRPL21/RPL18A/MRPL20/MRPS5/RPS16/RPL26/RPS14/RPL22/RPS27A/RPS6/RPS12/RPL27A/RPS23/MRPS14/UBA52/RPL15/RPLP1/RPL30/RPL17/RPL4/MRPL1/RPS2/RPS5/RPS24/RPL8/MRPL10/RPL36AL/RPL10/RPL23A/MRPL51/RPL9/RPS3A/MRPS18C/MRPS15/RPL11","HPAP beta-cell scRNAseq"
"17","GO:0003735","structural constituent of ribosome",121,-0.723563367083229,2.85110567520612,1e-10,7.52e-08,7.27368421052632e-08,2576,"tags=76%, list=20%, signal=61%","MRPL1/RPL26L1/RPS28/RPS9/RPL21/RPL6/RPL7A/RPS10/RPSA/RPL5/RPL30/MRPL46/RPL36AL/RPL13/RPL13A/RPL12/RPS5/RPL10/RPS7/RPL19/RPL8/RPS12/RPL32/RPS18/RPL18/RPL7/RPLP0/RPS14/RPL27A/RPS3A/MRPL33/MRPL14/RPL4/RPL34/FAU/RPS23/RPL37/RPL29/RPLP2/RPS6/RPS15/RPL24/RPL35/RPS20/RPS24/RPS25/UBA52/RPS2/RPL10A/RPL14/RPL38/RPL28/RPL23A/MRPS2/RPL36/RPL35A/RPL37A/RPL27/RPS27A/RPL22L1/RSL24D1/RPS8/MRPS15/MRPL22/RPS19/RPS16/MRPL11/RPL31/RPL39L/MRPS23/MRPL54/RPS3/RPS13/RPL18A/RPL26/RPS27/RPS11/RPL41/RPL11/RPL23/RPS15A/RPS29/RPL39/RPS27L/RPL17/MRPL57/MRPL36/RPS21/MRPS18C/MRPL47/MRPL16/RPS4X","Humanislets.com bulk RNAseq"
"18","GO:0002181","cytoplasmic translation",115,-0.698000248034063,2.76082656624008,1e-10,1.061e-07,1.02657894736842e-07,2363,"tags=72%, list=19%, signal=59%","RPS9/RPL21/RPL6/RPL7A/RPS10/EIF4A2/RPSA/RPL5/RPL30/CPEB2/RPL13/EIF3G/RPL13A/RPL12/RPS5/RPL10/RPS7/RPL19/RPL8/RPS12/RPL32/RPS18/RPL18/RPL7/EIF3L/RPLP0/RPS14/RPL27A/RPS3A/RPL4/RPL34/FAU/RPS23/RPL37/RACK1/RPL29/RPLP2/RPS6/RPS15/RPL24/RPL35/RPS20/RPS24/RPS25/UBA52/RPS2/RPL10A/EIF3C/RPL14/RPL38/RPL28/RPL23A/RPL36/RPL35A/RPL37A/RPL27/RPS27A/RPL22L1/EIF3D/RPS8/RPS19/RPS16/RPL31/RPS3/RPS13/RPL18A/RPL26/RPS27/RPS11/RPL41/RPL11/RBM24/RPL23/EIF3M/RPS15A/RPS29/RPL39/RPL17/EIF3E/RPS21/RWDD1/YBX3/RPS4X","Humanislets.com bulk RNAseq"
"19","GO:0042254","ribosome biogenesis",203,-0.514774956832243,2.17497141297994,1e-10,1.061e-07,1.02657894736842e-07,3507,"tags=53%, list=28%, signal=39%","KRI1/AFG2A/NUDT16/UTP11/NHP2/WDR74/ZNF658/DDX18/NMD3/BRIX1/LTV1/METTL18/SBDS/BOP1/RRP7A/DDX21/WDR12/NIP7/RPS17/REXO5/NGDN/EXOSC2/ZNF622/RRS1/RPL26L1/ERI2/RPS28/PWP2/RPF2/RPS9/GAR1/RPL7A/RPSA/DNTTIP2/RPL5/RPS5/MPHOSPH6/UTP20/RPS7/NOB1/NOP53/RIOK3/RPS12/NPM1/RPL7/IMP3/RPS14/RPS3A/FAU/RPS23/WDR75/DIS3/RPS6/RIOK2/NSA2/UTP4/RPS15/RPL24/RPL35/RPS24/RPS25/RPL14/URB2/PAK1IP1/RPL38/MRPS2/RPL35A/ESF1/RPL27/RPS27A/SLX9/NOA1/RSL24D1/RPS8/FBL/RPS19/RPS16/PPAN/METTL5/EIF5B/RPS13/RPL26/RPS27/LYAR/RPUSD4/RPS11/RPL11/ZNHIT3/RPS15A/RBIS/EXOSC5/GLUL/RPS27L/UTP23/RPS19BP1/RCL1/LSM6/RPS21/UTP14A/DIMT1/GTF2H5/DHX37/PIN4/NOP10/CDKN2A/DDX3X/RPS4X","Humanislets.com bulk RNAseq"
"20","GO:0022613","ribonucleoprotein complex biogenesis",279,-0.454298221786635,2.01084850633391,1e-10,1.061e-07,1.02657894736842e-07,3184,"tags=44%, list=25%, signal=33%","BRIX1/LTV1/METTL18/SBDS/BOP1/RRP7A/DDX21/SNRPB2/YJU2/CELF4/MCTS1/TAF9/WDR12/NIP7/RPS17/REXO5/NGDN/AGO3/EXOSC2/ZNF622/RRS1/RPL26L1/ERI2/RPS28/PWP2/RPF2/RPS9/GAR1/HSP90AA1/RPL7A/RPSA/DNTTIP2/RPL5/EIF3G/RPL13A/RPS5/MPHOSPH6/UTP20/RPS7/NOB1/NOP53/RIOK3/RPS12/NPM1/RPL7/EIF3L/IMP3/RPS14/RPS3A/CLP1/FAU/SF3B6/SNRPC/GEMIN7/RPS23/WDR75/DIS3/RPS6/RIOK2/NSA2/UTP4/RPS15/RPL24/RPL35/RPS24/RPS25/EIF3C/RPL14/URB2/PAK1IP1/RPL38/MRPS2/RPL35A/ESF1/RPL27/RPS27A/SLX9/NOA1/RSL24D1/EIF3D/RPS8/FBL/RPS19/RPS16/PPAN/METTL5/EIF5B/SNRPE/RPS13/AGO4/RPL26/RPS27/LYAR/RPUSD4/RPS11/RPL11/ZNHIT3/EIF3M/RPS15A/RBIS/EXOSC5/SMN1/GLUL/RPS27L/SNRPD2/UTP23/RPS19BP1/EIF3E/SNRPG/RCL1/LSM6/RPS21/UTP14A/DIMT1/GTF2H5/DHX37/NOPCHAP1/PIN4/NOP10/CDKN2A/DDX3X/RPS4X","Humanislets.com bulk RNAseq"
"21","GO:0006412","translation",408,-0.433636849949009,1.98579790861592,1e-10,1.061e-07,1.02657894736842e-07,2421,"tags=39%, list=19%, signal=32%","GADD45GIP1/TNF/PRR16/RPS9/RPL21/RPL6/RPL7A/RPS10/EIF4A2/SERP1/RPSA/EIF2S1/RPL5/RPL30/TYMS/MRPL46/CPEB2/EIF4EBP2/RPL36AL/ENC1/RPL13/EIF3G/IGF2BP3/RPL13A/MARS2/RPL12/MKNK2/ACO1/RPS5/RGS2/RPL10/RPS7/RPL19/PATL2/SOX4/NACA/RPL8/RPS12/RPL32/RPS18/NPM1/PABPC4/EEF1A1/RPL18/RPL7/EIF3L/RPLP0/RPS14/RPL27A/RPS3A/MRPL33/MRPL14/RPL4/RPL34/FAU/EEF1B2/ANG/RPS23/RPL37/SHMT2/DDX25/ABTB1/RACK1/RPL29/RPLP2/RPS6/UQCC2/EEF2/RPS15/RPL24/RPL35/RPS20/RPS24/RPS25/UBA52/RPS2/RPL10A/RMND1/EIF3C/RPL14/RPL38/RPL28/RPL23A/RPS6KA1/MRPS2/RPL36/RPL35A/RPL37A/RPL27/FARS2/RPS27A/PTAFR/RPL22L1/RSL24D1/EIF3D/RPS8/MRPS15/MRPL22/RPS19/ELAC1/RPS16/MRPL11/RPL31/RPL39L/METTL5/EIF5B/MRPS23/MRPL54/RPS3/RPS13/NCK2/RPL18A/AGO4/RPL26/RPS27/RPUSD4/RPS11/RPL41/WARS2/RPL11/RBM24/RPL23/MTIF3/EIF3M/PPP1R15B/SEPSECS/RPS15A/RPS29/RPL39/MAP3K20/RPS27L/RPS6KA3/CHCHD1/RPL17/EIF3E/MRPL40/MRPL57/EIF4EBP1/MRPL36/RPS21/ZFP36L1/RWDD1/SARNP/MRPS18C/MRPL47/MRPL16/EGFR/MRPL58/PAIP2B/YBX3/NIBAN1/C6orf52/PIWIL4/BZW2/GZMB/DDX3X/EEF1E1/RPS4X","Humanislets.com bulk RNAseq"
"22","GO:0030684","preribosome",76,-0.623279196346247,2.32184219992574,3.06674899762096e-09,1.24970021653054e-07,1.11909437106168e-07,3155,"tags=63%, list=25%, signal=48%","LTV1/BOP1/RRP7A/WDR12/NIP7/RPS17/NGDN/ZNF622/RRS1/RPS28/PWP2/RPS9/DNTTIP2/RPS5/UTP20/RPS7/NOB1/RIOK3/RPS12/IMP3/RPS14/RPS3A/RPS23/WDR75/RPS6/RIOK2/NSA2/UTP4/RPS24/RPS27A/SLX9/RPS8/FBL/RPS19/RPS16/PPAN/RPS13/RPS27/RPS11/RPS15A/UTP23/RPS19BP1/RCL1/UTP14A/DIMT1/DHX37/PIN4/RPS4X","Humanislets.com bulk RNAseq"
