"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"14","GO:0005740","mitochondrial envelope",482,-0.402651801056525,-1.78287817340228,1.14950761395508e-10,3.45673361053633e-09,2.18665734083184e-09,842,"tags=23%, list=14%, signal=22%","ACAD9/AFG1L/MRPL13/CISD1/CDS2/OMA1/ABHD6/ABCB8/SLC25A52/TMEM177/SLC25A40/ADCK1/MTCH1/NME3/MRPL37/MRPL30/DARS2/TIMM8A/CCDC90B/MRPS23/CANX/FECH/SFXN5/MRPL18/MRPL40/ANGEL1/COX15/SLC25A24/MFN2/DMAC2L/SLC25A11/HSD17B8/TMEM65/MRPS15/PRKCA/GCAT/HMOX1/ACAD11/DIABLO/DNAJC30/MRPL58/SLC25A46/MRPL51/NNT/MRPL55/MRPS30/GUF1/MRPL16/ACSL1/TMEM135/MRPS17/MRPS24/MTERF3/CYP27A1/DNM1L/ARMC1/RARS2/MRPL28/MRPS2/ALDH18A1/MRPL1/SFXN1/MTFR1L/SLC25A53/MRPS35/ACADM/MRPL48/ARMCX3/MIEF1/ARMCX1/ND4/SLC25A25/ARMCX2/SLC25A1/VAT1/SARM1/MRPL15/SLC25A14/GPD2/AKT1/DHODH/MTCH2/NIPSNAP2/MRPL3/PGS1/SLC25A29/ABCB6/MRPL19/MRPL20/UQCC1/CPT2/OPA1/SLC25A21/SLC25A12/GHITM/MRPL46/PPOX/PNPLA8/ATPAF2/ABCB7/SLC30A9/MRPL38/L2HGDH/GDAP1/COQ6/COQ3/LETMD1/RHOT1/ETFDH/BDH1/CYP2U1/CNP"
"15","GO:0005912","adherens junction",108,0.617178669537097,2.23336911584801,2.40066949805639e-10,6.73787905787828e-09,4.26224128426855e-09,828,"tags=44%, list=13%, signal=39%","TJP2/CNN3/TNKS1BP1/ADAM10/PDLIM3/SNAP23/STXBP6/S100A11/LIMD1/MAGI1/ANXA2/CDC42EP1/ZYX/PDLIM4/PDLIM1/PKP3/CTNND1/SORBS1/TJP1/PPP1CA/PTPRK/LLGL2/PDLIM7/TMOD3/CTNNA1/SHROOM3/LYN/AFDN/BAIAP2L1/CDH1/PDZD11/EZR/MSN/KRT18/MYH9/FLOT2/CAMSAP3/NDRG1/POF1B/CEACAM1/DSP/JUP/CXADR/PDLIM5/MYO1E/PLEKHA7/SDCBP/PARD3"
"16","GO:0045296","cadherin binding",173,0.582974380980551,2.21452721224589,1e-10,2.56e-08,1.98947368421053e-08,830,"tags=39%, list=14%, signal=35%","PFKP/PLIN3/LDHA/DBN1/TJP2/CNN3/TNKS1BP1/BSG/TWF2/CGN/PFN1/STXBP6/S100A11/PPP1R13L/ANXA2/NUMB/TES/CDC42EP1/UBAP2/SEPTIN9/PDLIM1/PKP3/CTNND1/CAPG/VASP/TJP1/PPP1CA/CLIC1/EFHD2/PLCB3/EPS8L2/PSEN1/FLNB/LRRFIP1/TMOD3/OLFM4/CTNNA1/LAD1/AFDN/BAIAP2L1/LASP1/GIPC1/CDH1/FLNA/EGFR/LIMA1/EZR/SPTBN1/DAB2IP/PLEC/KRT18/MYH9/YWHAZ/ATXN2L/RSL1D1/EVPL/TRIM25/ANK3/AHNAK/NDRG1/JUP/PACSIN2/PDLIM5/TAGLN2/F11R/PPFIBP1/CAST/CD2AP"
"17","GO:0050839","cell adhesion molecule binding",275,0.546903621703382,2.17585186886615,1e-10,2.56e-08,1.98947368421053e-08,864,"tags=35%, list=14%, signal=32%","SPP1/PFKP/PLIN3/LDHA/DBN1/TJP2/CNN3/TNKS1BP1/ADAM10/BSG/TWF2/CGN/FGA/PFN1/STXBP6/S100A11/PPP1R13L/ACTN1/ANXA2/NUMB/TES/CDC42EP1/UBAP2/SEPTIN9/TJP3/PDLIM1/TSPAN8/PKP3/CTNND1/FGG/CAPG/VASP/DSG2/TJP1/FAP/PPP1CA/LCP1/CLIC1/EFHD2/PLCB3/EPS8L2/ITGA3/PSEN1/FLNB/LRRFIP1/ACTN4/TMOD3/HSPG2/OLFM4/CTNNA1/LYN/ISG15/LAD1/ITGA2/AFDN/BAIAP2L1/LASP1/GIPC1/CDH1/FLNA/EGFR/LIMA1/EZR/SPTBN1/DAB2IP/MSN/PLEC/KRT18/MYH9/YWHAZ/ITGB6/ATXN2L/RSL1D1/EVPL/TRIM25/ANK3/AHNAK/NDRG1/ADAM9/DSP/JUP/CXADR/PPIA/PACSIN2/PDLIM5/ITGB8/TAGLN2/F11R/PPFIBP1/ITGB5/TGFBI/SDCBP/CAST/CD2AP/CD81/FN1/CNN2"
"18","GO:0003779","actin binding",225,0.5111760268874,1.99035079724107,1.51874212541227e-10,2.5919865607036e-08,2.01433166107311e-08,779,"tags=32%, list=13%, signal=29%","DBN1/CNN3/MARCKSL1/PDLIM3/MARCKS/TWF2/TPRN/WASF1/CGN/PFN1/ACTN1/GBP1/PDLIM4/PDLIM1/MISP/SORBS1/CAPG/VASP/PLS3/SSH3/PHACTR4/FLII/ARPC1B/PPP1R18/CLMN/ENAH/LCP1/PLS1/EPS8L2/SVIL/FLNB/PDLIM7/ACTN4/TMOD3/MICAL2/MYH14/CTNNA1/SHROOM3/INF2/TPM1/AFDN/BAIAP2L1/LASP1/GIPC1/FLNA/EGFR/LIMA1/EZR/LIMD2/SPTBN1/CFL1/MSN/PLEC/MYH9/PLEKHG3/TRIOBP/MYO5B/SSH1/PHPT1/SYNPO/CAMSAP3/POF1B/COBL/WIPF3/CEACAM1/MRTFA/EPS8/PDLIM5/MYO1E/VIL1/MYO5C/TAGLN2/IQGAP2"
"19","GO:0000313","organellar ribosome",65,-0.696511214645313,-2.37366747721515,1.17855159825177e-09,2.9186483697882e-08,1.84627587837584e-08,1384,"tags=60%, list=23%, signal=47%","MTG1/MRPL17/GADD45GIP1/MRPL57/MRPS14/MTERF4/MRPS12/MRPS5/MRPL43/MRPL11/MRPS28/MRPS33/MRPS10/MRPL13/MRPL37/MRPL30/NSUN4/MRPS23/MRPL18/MRPL40/MRPS15/MRPL58/MRPL51/MRPL55/MRPS30/MRPL16/MRPS17/MRPS24/MRPL28/MRPS2/MRPL1/MRPS35/MRPL48/MRPL15/MRPL3/MRPL19/MRPL20/MRPL46/MRPL38"
"20","GO:0005761","mitochondrial ribosome",65,-0.696511214645313,-2.37366747721515,1.17855159825177e-09,2.9186483697882e-08,1.84627587837584e-08,1384,"tags=60%, list=23%, signal=47%","MTG1/MRPL17/GADD45GIP1/MRPL57/MRPS14/MTERF4/MRPS12/MRPS5/MRPL43/MRPL11/MRPS28/MRPS33/MRPS10/MRPL13/MRPL37/MRPL30/NSUN4/MRPS23/MRPL18/MRPL40/MRPS15/MRPL58/MRPL51/MRPL55/MRPS30/MRPL16/MRPS17/MRPS24/MRPL28/MRPS2/MRPL1/MRPS35/MRPL48/MRPL15/MRPL3/MRPL19/MRPL20/MRPL46/MRPL38"
"21","GO:0032432","actin filament bundle",61,0.699844306209412,2.28606273186661,1.47652271195145e-09,3.45342256517533e-08,2.18456284282875e-08,895,"tags=52%, list=15%, signal=45%","FBLIM1/PDLIM3/MARCKS/ACTN1/SEPTIN9/ZYX/PDLIM4/PDLIM1/SORBS1/PLS3/LPP/LCP1/PLS1/FLNB/PDLIM7/TRIP6/ACTN4/MYH14/TPM1/FLNA/LIMA1/MYH9/RAI14/PXN/SYNPO/MYL12B/CRYAB/PDLIM5/VIL1/CTTNBP2NL/CNN2/GAS2"
"22","GO:0032543","mitochondrial translation",99,-0.677684188194397,-2.505959139465,1e-10,4.02822603904916e-08,2.80770574175756e-08,1165,"tags=58%, list=19%, signal=47%","TARS2/PTCD1/MTG1/MRPL17/TRUB2/GADD45GIP1/MRPL57/MRPS14/MRPS12/MRPS5/RCC1L/MRPL43/LARS2/WARS2/MRPL11/MRPS28/MRPS33/EARS2/MRPS10/SARS2/FASTKD3/MRPL13/MRPL37/MRPL30/DARS2/MRPS23/MRPL18/RPUSD4/MRPL40/RMND1/MRPS15/MRPL58/MRPL51/MRPL55/MRPS30/MTIF2/MRPL16/MRPS17/MRPS24/RARS2/MRPL28/MRPS2/MRPL1/GATB/MRPS35/MRPL48/MRPL15/MRPL3/MRPL19/MRPL20/MRPL46/QRSL1/MRPL38/LRPPRC/YARS2/GFM1/GFM2"
"23","GO:0140053","mitochondrial gene expression",120,-0.646513166522562,-2.46077060453871,1e-10,4.02822603904916e-08,2.80770574175756e-08,1249,"tags=49%, list=20%, signal=40%","MRPL57/MRPS14/MTERF4/MRPS12/MRPS5/RCC1L/MRPL43/LARS2/WARS2/TRIT1/MRPL11/MRPS28/THAP11/MRPS33/EARS2/MRPS10/SARS2/FASTKD3/MRPL13/MRPL37/MRPL30/DARS2/MRPS23/MTO1/MRPL18/RPUSD4/MRPL40/RMND1/TBRG4/MRPS15/TEFM/MRPL58/MRPL51/MRPL55/MRPS30/MTIF2/MRPL16/MRPS17/MRPS24/MTERF3/RARS2/MRPL28/MRPS2/MRPL1/GATB/MRPS35/MRPL48/MRPL15/MRPL3/MRPL19/MRPL20/MRPL46/MTPAP/QRSL1/MRPL38/LRPPRC/YARS2/GFM1/GFM2"
"24","GO:0099504","synaptic vesicle cycle",116,-0.612525374551228,-2.31486287539243,1e-10,4.02822603904916e-08,2.80770574175756e-08,1091,"tags=52%, list=18%, signal=43%","RPH3AL/VAMP4/PPP3CB/RAB3GAP1/ATP6V1G1/P2RY1/GRIPAP1/MYLK/SLC4A8/ATP6AP2/FBXO45/DNM1/SYT7/CDH2/PREPL/RAB3B/SYN1/SNCB/CANX/SYNGR3/PFN2/BSN/SYT4/ATP6AP1/SNAP25/BIN1/DNAJC6/C9orf72/SCRN1/SH3GL2/SLC17A6/RAB3A/SEPTIN5/DNAJC5/PCLO/CLCN3/SNAP91/ATP6V0D1/ATP6V0A1/ATP6V1B1/CADPS/ATP8A1/NAPB/AP3S2/NAPA/SV2A/ATP6V1H/SYP/AMPH/STX1A/TPRG1L/ATP6V1B2/ATP6V1D/BRSK2/ATP6V1E1/ATP6V1C1/STX3/STXBP1/ATP6V1A/SYNJ1"
