"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","dataset"
"2126","GO:1903115","regulation of actin filament-based movement",23,-0.612987831010929,-1.59806060788079,0.0179669939248335,0.110250757514254,0.0868590550182569,842,"tags=35%, list=7%, signal=33%","CACNA1C/CTNNA3/DSC2/DLG1/DSG2/ZEB2/HCN4/PKP2","HPAP beta-cell scRNAseq"
"2127","GO:0004866","endopeptidase inhibitor activity",58,-0.497859829359811,-1.56725803960145,0.0125523850053773,0.110337013874428,0.0880869123184372,2028,"tags=34%, list=16%, signal=29%","FURIN/SPINK2/WFDC2/PEBP1/SERPINA1/SERPINA3/SERPINH1/SPINK1/PTTG1/C3/SERPING1/CST2/BIRC5/CRIM1/TFPI/AMBP/SLPI/COL6A3/CST1/TIMP3","HPAP beta-cell scRNAseq"
"2128","GO:0060907","positive regulation of macrophage cytokine production",21,-0.609630556092455,1.50922693089527,0.025780727337739,0.110651315023111,0.0817833997478694,1874,"tags=38%, list=16%, signal=32%","CD36/PYCARD/TLR4/CD74/GPRC5B/LAPTM5/WNT5A/TLR3","Humanislets.com bulk RNAseq"
"2129","GO:0099522","cytosolic region",30,0.481030658188205,1.46115838352232,0.0290315383074443,0.111429874974161,0.080668128888332,657,"tags=10%, list=5%, signal=10%","SYT1/STXBP1/CALM1","HPAP beta-cell scRNAseq"
"2130","GO:0030117","membrane coat",89,0.348736214188077,1.33580571709972,0.029030031779201,0.111429874974161,0.080668128888332,1517,"tags=24%, list=12%, signal=21%","CHMP2A/AP1S3/COPE/NECAP1/SEC23B/VPS18/COPZ1/ARCN1/COPB1/SAR1A/SAR1B/EPN2/CLTB/AP2M1/CLINT1/COPA/DNM1/PDCD6/CLBA1/TMED7/SEC13","HPAP beta-cell scRNAseq"
"2131","GO:0048475","coated membrane",89,0.348736214188077,1.33580571709972,0.029030031779201,0.111429874974161,0.080668128888332,1517,"tags=24%, list=12%, signal=21%","CHMP2A/AP1S3/COPE/NECAP1/SEC23B/VPS18/COPZ1/ARCN1/COPB1/SAR1A/SAR1B/EPN2/CLTB/AP2M1/CLINT1/COPA/DNM1/PDCD6/CLBA1/TMED7/SEC13","HPAP beta-cell scRNAseq"
"2132","GO:0140112","extracellular vesicle biogenesis",20,0.582367675519674,1.64704216108341,0.0182559914266661,0.111527389067172,0.087864825978866,2011,"tags=45%, list=16%, signal=38%","CHMP2A/TSG101/HGS/RAB7A/STAM/SNF8/COPS5/VPS4B/PDCD6IP","HPAP beta-cell scRNAseq"
"2133","GO:0071806","protein transmembrane transport",70,0.395731798206265,1.47450490860524,0.0182848693536188,0.111527389067172,0.087864825978866,1943,"tags=23%, list=15%, signal=19%","HSPA5/TOMM40/TMED10/TIMM23/GRPEL1/SEC61A1/SEC61B/SRP54/PEX5/TIMM17A/PEX1/PEX16/PEX13/DNAJC15/BLOC1S3/PEX5L","HPAP beta-cell scRNAseq"
"2134","GO:1905897","regulation of response to endoplasmic reticulum stress",81,0.377835833491235,1.44159780691572,0.0183113722709399,0.111527389067172,0.087864825978866,826,"tags=17%, list=6%, signal=16%","HSPA5/SELENOS/FICD/PPP1R15A/PARK7/BAG6/TMEM259/MANF/HERPUD1/AGR2/DDRGK1/XBP1/SGTA/SYVN1","HPAP beta-cell scRNAseq"
"2135","GO:0007219","Notch signaling pathway",119,-0.412144068035599,-1.40332637570974,0.0183172840060147,0.111527389067172,0.087864825978866,2981,"tags=39%, list=23%, signal=30%","PSEN2/GAS2/TSPAN15/BEND6/ADAM10/BCL6/WWP2/HES1/AAK1/SLC35C1/POFUT1/DTX3L/NR0B2/CDK6/NCSTN/SYNJ2BP/ITGB1BP1/NOTCH4/AKT1/ANXA4/SLC35C2/RITA1/CDH6/TCIM/CDK3/DTX2/DLL4/SRC/JAG1/CNTN1/ADAM17/HEY1/ASCL1/SORBS2/LLGL2/OVOL2/HNF1B/EGFL7/MMP14/DNER/TSPAN14/TGFBR2/SOX9/KCNA5/BMP2/DLL3","HPAP beta-cell scRNAseq"
"2136","GO:0000002","mitochondrial genome maintenance",28,0.531478100199106,1.61786063024197,0.018337753217761,0.111527389067172,0.087864825978866,3379,"tags=46%, list=26%, signal=34%","TOP3A/TP53/MPV17/MGME1/SSBP1/AKT3/PARP1/LIG3/OPA1/POLG2/LONP1/DNAJA3/MEF2A","HPAP beta-cell scRNAseq"
"2137","GO:0002694","regulation of leukocyte activation",299,-0.356500170753456,-1.33052614604287,0.018359236902085,0.111527389067172,0.087864825978866,2501,"tags=27%, list=20%, signal=22%","CD5/HLA-DMA/SHLD3/MYD88/PCID2/HMCES/SPI1/CD74/AHR/SMARCC2/NR4A3/TNIP2/LGALS1/SMARCD2/SDC4/CSK/ZP3/TCF3/FADD/NFKBIZ/SYK/NR1H3/SMARCC1/CTSC/GLMN/RASGRP1/AKT1/SOCS6/TYK2/CD83/HLA-DRA/ARG2/ZBTB46/RASSF5/SPHK2/TWSG1/SOX4/BANK1/HSPH1/GPNMB/IGFBP2/ZFP36L2/PLSCR1/DROSHA/SOCS1/ARID1B/ABL1/BID/SRC/EFNB1/SOX12/EFNB3/CBFB/PTPN2/ERBB2/ABL2/NEDD9/CD40/DLG1/CD200/SHLD1/MMP14/SH3RF1/LYN/CD24/TGFBR2/SLC4A2/CEBPB/SMARCD3/FGL1/SH3KBP1/CTNNB1/PRLR/ZFP36L1/TNFRSF21/GPR137B/FN1/SOX13/DPP4/ASCL2","HPAP beta-cell scRNAseq"
"2138","GO:0051347","positive regulation of transferase activity",183,-0.381932766469807,-1.36402704411164,0.0183698719202231,0.111527389067172,0.087864825978866,1830,"tags=23%, list=14%, signal=20%","TAOK2/PDGFA/ZNF16/STRADA/TOM1L1/PTK2B/ITGB1BP1/CCND2/RASGRP1/AKT1/MAP2K7/DAB2IP/TCIM/DIPK2A/MAP3K7/EFNA1/PRKAG2/TRAF4/MAP4K2/ALS2/ABL1/SRC/ADRB2/ADAM17/UNC119/GCG/ERBB2/DVL2/PTEN/MRNIP/NEDD9/SASH1/PRIM2/CD200/CD24/ADAM9/CACUL1/PRLR/SERINC5/APOE/INSR/LMO4/CARD10","HPAP beta-cell scRNAseq"
"2139","GO:0014044","Schwann cell development",31,-0.551215645220823,1.4940861499696,0.0260571055377221,0.111648414710038,0.0825203652531363,2312,"tags=39%, list=20%, signal=31%","LGI4/RAF1/DAG1/FA2H/ARHGEF10/ILK/ITGB4/NCMAP/NTRK2/LAMB2/ERBB2/ERBB3","Humanislets.com bulk RNAseq"
"2140","GO:0071331","cellular response to hexose stimulus",92,0.358010357147427,-1.32353222050609,0.0260676915402291,0.111648414710038,0.0825203652531363,1486,"tags=24%, list=13%, signal=21%","PTPRN/CLTRN/PDE8B/ABCC8/GPR68/NKX6-1/SLC2A2/BAIAP3/MLXIPL/TRPM5/CASR/C2CD2L/EFNA5/GHRL/PAX6/TIAM1/TH/COL1A1/SLC9B2/SLC12A6/AGER/IRS2","Humanislets.com bulk RNAseq"
"2141","GO:1904315","transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential",27,0.60080586962587,-1.76322882577338,0.00487762006445896,0.111870576317107,0.101361748028825,1771,"tags=48%, list=15%, signal=41%","GRIN2D/GLRA1/GRIA4/GRIN2A/GRIA3/CHRNA10/GRIK5/GRIN3B/CHRNB2/CHRNA1/GABRB2/GRIA2/GABRR2","Humanislets.com bulk RNAseq"
"2142","GO:0043195","terminal bouton",31,0.494495521283538,-1.48044658969507,0.0311683434676399,0.111922687906525,0.0782936857440716,1300,"tags=35%, list=11%, signal=32%","SYP/UNC13A/SLC4A8/CPLX1/CPLX2/SCGN/SLC18A2/RAB3A/TH/SYNJ1/CABP4","Humanislets.com bulk RNAseq"
"2143","GO:0035579","specific granule membrane",59,-0.470152771318495,1.4150188943428,0.0310564921759506,0.111922687906525,0.0782936857440716,1928,"tags=32%, list=17%, signal=27%","KCNAB2/ANO6/SNAP23/CD36/TNFRSF1B/VAMP8/CD53/CYBB/LAMTOR2/CYBA/TSPAN14/ITGB2/ITGAL/RAB44/AGPAT2/TMEM63A/P2RX1/TMC6/TMBIM1","Humanislets.com bulk RNAseq"
"2144","GO:0055088","lipid homeostasis",105,-0.427928041075744,-1.43905852358447,0.0184831585054224,0.1120454101834,0.0882729394979882,2131,"tags=22%, list=17%, signal=18%","ABCA5/CLN8/ORMDL3/SLC25A27/NR1H3/TTC39B/LIMA1/SOAT1/TLCD2/ERRFI1/MLXIPL/INSIG1/ACOX1/TLCD3B/ABCA3/NPC1L1/CD24/TLCD4/APOE/RCN3/SCARB1/HNF4A/PCSK9","HPAP beta-cell scRNAseq"
"2145","GO:0001823","mesonephros development",54,-0.503387096845379,-1.53504065720083,0.0185114683495068,0.112047513106456,0.0882745962476877,2055,"tags=37%, list=16%, signal=31%","SMAD2/WNT2B/SDC4/LZTS2/HS2ST1/TACSTD2/LAMA5/ARG2/DCHS1/CTNNBIP1/SMAD3/CAT/LGR4/HNF1B/SPRY1/DLG1/CTNNB1/SIX2/SOX9/BMP2","HPAP beta-cell scRNAseq"
"2146","GO:0016529","sarcoplasmic reticulum",56,0.421349415724704,-1.4492687546478,0.0316786075079648,0.112057163871457,0.078387756205883,2304,"tags=38%, list=20%, signal=30%","XDH/ASPH/CAMK2B/ATP2A3/MANF/KLHL41/HSP90B1/AKAP6/JPH3/JSRP1/CACNA2D1/ANK1/JPH2/SRL/TMEM38A/CCDC78/SLC30A7/NOL3/ITPR3/SGCD/ATP2A1","Humanislets.com bulk RNAseq"
"2147","GO:0032421","stereocilium bundle",48,-0.489199408361006,1.42888395609895,0.0315960614194646,0.112057163871457,0.078387756205883,2302,"tags=31%, list=20%, signal=25%","CDH23/MYO3B/FCHSD2/RHOC/TRIOBP/EPS8/EPS8L2/CIB2/DCDC2/LHFPL5/PIEZO2/HOMER2/FSCN2/ATP8B1/TPRN","Humanislets.com bulk RNAseq"
"2148","GO:0002115","store-operated calcium entry",20,-0.615964845418544,1.51596423151521,0.026239852742131,0.112268102936489,0.0829783824934404,1355,"tags=35%, list=12%, signal=31%","CRACR2B/HOMER3/SLC8B1/ORAI1/CD84/HOMER2/SPINK1","Humanislets.com bulk RNAseq"
"2149","GO:0045667","regulation of osteoblast differentiation",77,-0.45325461926442,-1.47125638606094,0.0186261917643529,0.112571870889535,0.0886877019945928,1671,"tags=26%, list=13%, signal=23%","BAMBI/WWTR1/CTHRC1/ACVR2A/TWSG1/REST/CEBPD/CTNNBIP1/SMAD3/JAG1/FFAR4/PTEN/TMEM64/TOB1/CEBPB/CTNNB1/CRIM1/SOX9/BMP2/SFRP2","HPAP beta-cell scRNAseq"
"2150","GO:0098960","postsynaptic neurotransmitter receptor activity",16,-0.678410439452139,-1.65008515799332,0.0131936343939081,0.112577348056995,0.0898754700632422,1229,"tags=31%, list=10%, signal=28%","GRIA3/GLRB/CHRNB1/GLRA1/GABRA2","HPAP beta-cell scRNAseq"
"2151","GO:0050699","WW domain binding",16,-0.678076319758799,-1.64927248484605,0.0134357126986901,0.112577348056995,0.0898754700632422,975,"tags=38%, list=8%, signal=35%","PMEPA1/TRAF4/ENTREP3/SCNN1A/LITAF/PRRG4","HPAP beta-cell scRNAseq"
"2152","GO:0046332","SMAD binding",65,-0.490349343056525,-1.55312297172717,0.0134397114955682,0.112577348056995,0.0898754700632422,2782,"tags=34%, list=22%, signal=27%","SKIL/TRIM33/USP9X/JUN/HIPK2/ZC3H3/SMAD2/PMEPA1/TGFBR3/PAX6/CITED2/SMAD3/DROSHA/TGFBR1/COL1A2/TGIF1/SMAD9/TOB1/TGFBR2/FLNA/CTNNB1/COL3A1","HPAP beta-cell scRNAseq"
"2153","GO:0051087","protein-folding chaperone binding",105,0.375770020528553,1.49995615605027,0.0133787492849978,0.112577348056995,0.0898754700632422,1525,"tags=19%, list=12%, signal=17%","HSPA5/SDF2L1/FICD/TP53/DNAJC8/GRPEL1/TIMM10/SGTB/BAG6/DNAJC3/PFDN6/GAK/CALR/BAG5/SYVN1/DNAJB12/IQCG/DNAJA2/SLC25A17/PTGES3","HPAP beta-cell scRNAseq"
"2154","GO:0032069","regulation of nuclease activity",15,-0.706825371151102,-1.79941733012492,0.00310394004101934,0.11260096773805,0.103211840837654,2041,"tags=47%, list=16%, signal=39%","TERF1/HMGB1/NPM1/AKT1/NEIL1/DDX11/PCNA","HPAP alpha-cell scRNAseq"
"2155","GO:0032045","guanyl-nucleotide exchange factor complex",15,0.601445694725912,-1.52605844807637,0.0322131919411767,0.112604434431583,0.0787705903751912,692,"tags=27%, list=6%, signal=25%","KNDC1/CCZ1/ELMO1/MON1A","Humanislets.com bulk RNAseq"
"2156","GO:0034705","potassium channel complex",71,0.375146762635772,-1.34185745893247,0.0323084453221419,0.112604434431583,0.0787705903751912,1128,"tags=23%, list=10%, signal=20%","STX1A/SNAP25/ABCC8/KCNH2/KCNQ2/DLG4/KCNA6/DPP6/HCN4/KCNIP2/KCNH1/DLG2/KCNG3/GRIK5/KCNB2/KCNQ3","Humanislets.com bulk RNAseq"
"2157","GO:0033017","sarcoplasmic reticulum membrane",27,-0.579778010389761,-1.6544571788768,0.00877662684349236,0.112669062844068,0.0957828223476385,1490,"tags=33%, list=11%, signal=30%","ATP2A3/SYNE2/MRLN/JSRP1/SRI/CAMK2B/KLHL41/TMEM38A/ASPH","HPAP alpha-cell scRNAseq"
"2158","GO:0005882","intermediate filament",48,0.470978370057647,1.59136767150954,0.00825481654900418,0.112669062844068,0.0957828223476385,1020,"tags=23%, list=8%, signal=21%","KRT19/KRT18/KRT8/SLC1A4/JUP/KRT7/MICAL1/IFFO2/EIF6/CSNK1A1/TLK2","HPAP alpha-cell scRNAseq"
"2159","GO:0097525","spliceosomal snRNP complex",66,0.425321945862884,1.5266910669654,0.0092151354133735,0.112669062844068,0.0957828223476385,3993,"tags=48%, list=31%, signal=34%","RBM42/SNIP1/SF3B2/PHF5A/ZMAT2/SNU13/PRPF6/PRPF39/TXNL4B/DDX39B/LUC7L/SNRPA1/SF3B1/SNRPF/PRPF8/SF3B4/SF3A2/TSSC4/SNRNP200/AAR2/PPIH/PRPF3/SNRPD2/SF3A3/PRPF18/SNRPC/SF3B5/HTATSF1/SNRNP70/DDX46/SNRPB/SNRPA","HPAP alpha-cell scRNAseq"
"2160","GO:0031674","I band",89,0.395429709810632,1.50358466563481,0.00905403511572051,0.112669062844068,0.0957828223476385,810,"tags=15%, list=6%, signal=14%","KRT19/SLC2A1/CSRP1/KRT8/JUP/FHOD3/HSPB1/PAK1/ACTN4/PDLIM4/MYL12B/SYNPO2/NEBL","HPAP alpha-cell scRNAseq"
"2161","GO:0072686","mitotic spindle",162,-0.352542233485895,-1.3962692741039,0.00922813276627602,0.112669062844068,0.0957828223476385,2326,"tags=28%, list=18%, signal=24%","HAUS1/WNK1/KIFC1/MISP/KAT2B/GPX2/STAG2/KIF11/CLASP2/TUBG1/SGF29/CKAP2L/KIF23/AGBL5/SKA3/EFHC1/TUBB2B/NGRN/HAUS6/TFDP2/CKAP2/TACC3/RTRAF/LIMK2/NUSAP1/PRC1/KIF18A/CLASP1/NUP62/CENPE/RCC2/NIN/HDAC3/TPX2/SKA1/CDK1/DLGAP5/TUBB/KIF22/KIF20B/NEIL2/ECT2/AURKA/MAD2L1/AURKB/RACGAP1","HPAP alpha-cell scRNAseq"
"2162","GO:0030662","coated vesicle membrane",148,0.338598934207488,1.38620101520341,0.00850061753805641,0.112669062844068,0.0957828223476385,2964,"tags=32%, list=23%, signal=25%","ATP6V0D1/REEP6/CLTCL1/COPZ1/RAB35/HLA-DPB1/SEC16A/ATP6V1F/CLINT1/COPA/ARCN1/AREG/CLTB/ATP6V1D/GOSR2/EPN1/STX5/COPE/AP1G1/SEC31A/LMAN1/DNAJC5/MYO6/SEC24D/VTI1A/SYNRG/HLA-B/SEC13/EPN2/GAD2/SAR1B/HLA-E/AP3B2/CD9/ATP6V1B2/MCFD2/HLA-A/AP3B1/CLTA/TF/SEC24A/COPB2/AP4B1/PEF1/IGF2R/ATP6V1E1/HLA-C","HPAP alpha-cell scRNAseq"
"2163","GO:0010008","endosome membrane",458,0.2678300754133,1.24874505056705,0.00892044723783211,0.112669062844068,0.0957828223476385,2767,"tags=26%, list=21%, signal=22%","SPNS2/SLC9A5/MICALL1/CTSD/ATP6V0D1/UBC/HGS/VPS11/TMEM45B/GGA3/SLC9A8/KIF16B/SNX8/NPC1/PLEKHM1/CHMP2A/UBAP1L/PLPP2/LAMP3/MARCHF3/DAGLA/MICAL1/RAB35/HLA-DPB1/TSPAN15/SLC31A1/ANXA2/ATP6V1F/ECE1/PDLIM4/TSG101/AMN/SNX16/VPS53/PLD3/RAC1/VPS39/RAB31/VPS4B/ARL8A/EHD1/RAB8A/ATP6V1D/UBAP1/ARL8B/OPTN/GOSR2/UBA1/CHMP1B/SLC1A1/PDIA3/VPS33B/PACSIN2/TMEM9/VPS13B/SNX17/EEA1/LAMP2/CHMP1A/ATP9A/VPS37B/RHOU/ANXA1/PI4K2A/WASHC3/GNPNAT1/CORO1C/APH1A/THSD1/VTI1A/EHD4/HLA-B/VPS36/SNX6/RAB12/RNF167/TRAF3/RHOB/MMGT1/RMC1/CDIP1/RAP2B/SNX19/HLA-E/SLC15A4/RAB22A/TICAM1/CD63/RAB7A/SYT5/NCL/MVB12A/VPS18/HLA-A/RABGEF1/GGA2/ZFYVE9/RAB23/TM9SF2/IRF7/CLTA/SLC48A1/NEU3/PLA2G4B/ZFYVE16/TICAM2/TF/LAPTM4B/AQP4/TOM1/ZMPSTE24/SCYL2/RABEP1/CHMP7/VPS37D/TMBIM1/MR1/VPS37C/PLEKHM2/UBB/ARHGAP10","HPAP alpha-cell scRNAseq"
"2164","GO:0098656","monoatomic anion transmembrane transport",79,-0.446827199225075,-1.45039298511201,0.0187008957420174,0.112675125392824,0.0887690491779068,2746,"tags=41%, list=21%, signal=32%","ANO5/GPR89A/TMC4/SLC4A7/ABCC9/ABCC5/UCP2/MCOLN1/CLCN3/PANX1/SLC25A27/SLC12A8/SLC12A7/SLC12A9/SLC12A4/ABCC1/BEST4/GLRB/BEST1/SLC5A6/SLC4A8/SLC12A2/BEST3/CLCN5/CLIC4/SLC4A2/GLRA1/TCAF2/GABRA2/ANO6/MCOLN3/ABCC6","HPAP beta-cell scRNAseq"
"2165","GO:0050892","intestinal absorption",28,-0.592558610718437,-1.62062047198265,0.018729298819128,0.112675125392824,0.0887690491779068,1801,"tags=32%, list=14%, signal=28%","SLC5A1/LIMA1/ACO1/CLDN15/VIL1/TJP2/NPC1L1/GCNT3/SCARB1","HPAP beta-cell scRNAseq"
"2166","GO:0033135","regulation of peptidyl-serine phosphorylation",53,-0.500003516893774,-1.51595589854779,0.0187557545887231,0.112675125392824,0.0887690491779068,3723,"tags=42%, list=29%, signal=30%","TNKS1BP1/ARAF/PDCD10/RPTOR/BRAF/PDE4D/CREBL2/CNKSR3/PTGS2/CNOT9/PINK1/PFN2/AKT1/DOCK7/PAQR3/MLXIPL/OPRD1/GCG/PTEN/FNIP2/PPM1F/SFRP2","HPAP beta-cell scRNAseq"
"2167","GO:0001892","embryonic placenta development",53,-0.499218970422583,-1.51357723957739,0.0187557545887231,0.112675125392824,0.0887690491779068,1645,"tags=23%, list=13%, signal=20%","MAPK1/AKT1/SOCS3/CITED2/HS6ST1/SOX15/HEY1/OVOL2/CEBPB/ZFP36L1/ASCL2/NR2F2","HPAP beta-cell scRNAseq"
"2168","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway",47,-0.496809462774174,1.45986330987956,0.0263651884020815,0.112686359634838,0.0832875198475798,1934,"tags=38%, list=17%, signal=32%","CLU/CAV1/NACC2/RPL26/RPS3/SKIL/TP53/RPS7/GSDME/RACK1/BOK/BBC3/UBB/NCK2/NUPR1/MCL1/RIPK3/MYC","Humanislets.com bulk RNAseq"
"2169","GO:0002065","columnar/cuboidal epithelial cell differentiation",97,-0.43149630669516,1.40865492096287,0.0264849060713548,0.112961718379494,0.0834910400161706,1900,"tags=34%, list=16%, signal=29%","PTK6/TJP1/RARG/CLCN2/BMP7/SRC/PROX1/WNT11/AGR2/FGFR2/NOTCH1/JAG1/CDX2/EXT1/IPO7/SMO/YAP1/KLF4/ONECUT1/DLL1/SAV1/CDKN1A/NFIB/SOX9/WNT5A/CEBPB/BHLHA15/SIDT2/FZD5/GATA4/GATA6/NR5A2/GATA2","Humanislets.com bulk RNAseq"
"2170","GO:0051250","negative regulation of lymphocyte activation",97,-0.43059657873137,1.40571768557046,0.0264849060713548,0.112961718379494,0.0834910400161706,2028,"tags=29%, list=17%, signal=24%","SFTPD/FGL1/HLA-E/LGALS9/SDC4/ZC3H12A/SHH/LGALS3/MICA/FGR/VSIR/INHA/MERTK/VTCN1/INPP5D/PAG1/BCL6/HLA-DRB1/CD74/LAPTM5/SAMSN1/ERBB2/CEBPB/ID2/NRARP/DUSP22/TMEM131L/TYRO3","Humanislets.com bulk RNAseq"
"2171","GO:0019079","viral genome replication",76,-0.45906100346108,1.45875852436544,0.0265317770208455,0.112969108837045,0.0834965023709925,3206,"tags=39%, list=28%, signal=29%","ADARB1/FAM111A/LARP1/BST2/SMC5/BTBD17/CCL2/MIR221/APOBEC3B/STOM/IFITM1/MORC2/APOBEC3C/ZBED1/TNF/ZC3H12A/PROX1/RESF1/LTF/NFIA/NOTCH1/DDX3X/HSPA8/IFITM2/EEF1A1/SRPK1/IFITM3/GAS6/BCL2/NR5A2","Humanislets.com bulk RNAseq"
"2172","GO:0006195","purine nucleotide catabolic process",91,0.365436934642439,-1.35143589510829,0.0265419345285274,0.112969108837045,0.0834965023709925,536,"tags=16%, list=5%, signal=16%","UCHL1/XDH/ENO2/PDE8B/INS/PFKFB2/OGDHL/ALDOC/GCK/MLXIPL/GPD1/PFKM/GAPDH/SLC2A6/GDA","Humanislets.com bulk RNAseq"
"2173","GO:0005766","primary lysosome",83,-0.437886721673915,1.40172551061608,0.0329380764163373,0.113135132038724,0.0791418312063024,2420,"tags=27%, list=21%, signal=21%","PRKCD/MANBA/ANXA11/PADI2/GLIPR1/SNAP23/VAMP8/PYCARD/ATP11B/LYZ/C3/RAB44/B4GALT1/ARHGAP45/C6orf120/SERPINA3/CTSC/PRSS2/CREG1/IRAG2/MGST1/RAB3D","Humanislets.com bulk RNAseq"
"2174","GO:0042582","azurophil granule",83,-0.437886721673915,1.40172551061608,0.0329380764163373,0.113135132038724,0.0791418312063024,2420,"tags=27%, list=21%, signal=21%","PRKCD/MANBA/ANXA11/PADI2/GLIPR1/SNAP23/VAMP8/PYCARD/ATP11B/LYZ/C3/RAB44/B4GALT1/ARHGAP45/C6orf120/SERPINA3/CTSC/PRSS2/CREG1/IRAG2/MGST1/RAB3D","Humanislets.com bulk RNAseq"
"2175","GO:0034332","adherens junction organization",38,-0.540362370604726,-1.54010889258685,0.0188683866259114,0.113182073667705,0.0891684391602715,1546,"tags=32%, list=12%, signal=28%","CSK/CDH18/PIP5K1C/CDH6/SRC/CDH1/CAMSAP3/PLEC/ZNF703/KIFC3/CTNNB1/RAMP2","HPAP beta-cell scRNAseq"
"2176","GO:0061756","leukocyte adhesion to vascular endothelial cell",34,-0.546711542952407,1.51799978475196,0.0266524335658598,0.113301964694173,0.0837425191816941,1180,"tags=24%, list=10%, signal=21%","EXT1/ITGB2/KLF4/FUT4/ADD2/LRG1/SLC39A8/CXCL12","Humanislets.com bulk RNAseq"
"2177","GO:0048284","organelle fusion",110,0.349921163300307,-1.33128294845456,0.0266755971697979,0.113301964694173,0.0837425191816941,1728,"tags=21%, list=15%, signal=18%","STX1A/CLTRN/SYT4/SNAP25/GDAP1/SYT5/SYT9/STXBP1/CPLX1/SYT7/CPLX2/RPH3AL/STX2/GRIK5/MIGA2/RAB3A/SYT11/SOX30/TOM1/USP30/TBC1D4/TMEM175/LDAH","Humanislets.com bulk RNAseq"
"2178","GO:0051382","kinetochore assembly",17,-0.663352375855511,-1.74361120136057,0.0031536501015372,0.113391861615448,0.103936786765148,1462,"tags=29%, list=11%, signal=26%","CENPF/CENPE/DLGAP5/CENPH/CENPW","HPAP alpha-cell scRNAseq"
"2179","GO:0062098","regulation of programmed necrotic cell death",28,-0.561324393485982,1.4923300088601,0.0268894547684707,0.113882828437332,0.0841718408910286,3286,"tags=54%, list=28%, signal=38%","ARHGEF2/MUTYH/CASP8/CFLAR/CAV1/BIRC2/MIR221/BIRC3/TP53/OGT/TSPO/BOK/NUPR1/RIPK3/YBX3","Humanislets.com bulk RNAseq"
"2180","GO:0033363","secretory granule organization",45,0.441502783665329,-1.46278351299096,0.0269748142719336,0.113882828437332,0.0841718408910286,1297,"tags=27%, list=11%, signal=24%","PTPRN/ACRBP/BAIAP3/BLOC1S3/F2R/PFN4/KNL1/SERPINE2/AP1S1/SLC35D3/ZPBP/SOX30","Humanislets.com bulk RNAseq"
"2181","GO:0009137","purine nucleoside diphosphate catabolic process",65,0.396855316499064,-1.38701632506952,0.0269795834379191,0.113882828437332,0.0841718408910286,488,"tags=18%, list=4%, signal=18%","UCHL1/ENO2/INS/PFKFB2/OGDHL/ALDOC/GCK/MLXIPL/GPD1/PFKM/GAPDH/SLC2A6","Humanislets.com bulk RNAseq"
"2182","GO:0009181","purine ribonucleoside diphosphate catabolic process",65,0.396855316499064,-1.38701632506952,0.0269795834379191,0.113882828437332,0.0841718408910286,488,"tags=18%, list=4%, signal=18%","UCHL1/ENO2/INS/PFKFB2/OGDHL/ALDOC/GCK/MLXIPL/GPD1/PFKM/GAPDH/SLC2A6","Humanislets.com bulk RNAseq"
"2183","GO:0002687","positive regulation of leukocyte migration",103,-0.418083883730458,1.37699604033559,0.0268831678867334,0.113882828437332,0.0841718408910286,2484,"tags=29%, list=21%, signal=23%","EDN1/IL1R1/TNFRSF18/GPSM3/IL34/TNF/CCL4/F2RL1/ANO6/LGALS9/LYVE1/MMP14/PYCARD/CX3CL1/CSF1R/LGALS3/TMEM102/AIF1/ZP3/STK39/CXCL17/GAS6/DOCK8/CD74/FUT4/TRPV4/WNT5A/RARRES2/CAMK1D/CXCL12","Humanislets.com bulk RNAseq"
"2184","GO:0120031","plasma membrane bounded cell projection assembly",419,0.267309137645348,-1.1723547078501,0.0269561523063171,0.113882828437332,0.0841718408910286,1713,"tags=22%, list=15%, signal=19%","GSN/UBXN10/DCX/SPAG6/CARMIL2/PARVB/CFAP206/PFN2/CFAP263/DNAAF8/FOXJ1/TTC8/IQUB/KCTD17/GPM6A/AVIL/RSPH1/KLHL41/SPEF1/IFT27/IFT70B/HAP1/CBY1/LRRC23/DOCK11/CFAP157/AHI1/TEKT2/CEP19/CLCN4/MSTN/CFAP184/NEURL1/HDAC6/CFAP65/PFN4/NTN1/TMEM17/ZMYND8/CDH13/DNAAF2/ATP6V0D1/DNAI3/B9D2/ATAT1/TRPM2/IFT74/CFAP69/PIERCE1/MYO3A/TEKT1/HYDIN/TMEM231/DISC1/WDR54/DRC1/B9D1/ODAD1/KIAA0753/KCNF1/IFT56/LRRC61/CFAP410/LRGUK/CFAP20/ARL6/TMEM67/JHY/CFAP61/HYLS1/BBS5/ODAD3/WDR35/ODAD4/ATP6V1D/CFAP46/EHD3/SNX10/APC/DZIP1L/TEKT4/CEP97/TTLL1/ABLIM1/GAP43/NISCH/RSPH4A/CFAP44/DNAL1/BBOF1/WASF3","Humanislets.com bulk RNAseq"
